animal_id,farm_id,species,breed,age_years,weight_kg,sex,physiological_stage,health_status,latitude,longitude,elevation_m,climate_zone,date,temperature_c,humidity_percent,wind_speed_m_s,solar_radiation_w_m2,thi,hli,risk_level
466,FARM_005,cattle,Simmental,1.9084707997976933,747.577700911658,female,growing,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-12-11,-1.66,17,5.88,238.59,42.17,-5.54,Low
930,FARM_010,cattle,Simmental,3.5321555966845746,583.0301329001727,male,pregnant,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-10-02,7.47,79,1.33,603.92,46.9,10.76,Low
253,FARM_003,sheep,Merino,4.016212665632642,62.435713629381496,male,growing,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-04-12,30.83,97,3.64,400.53,87.04,32.87,Critical
991,FARM_010,cattle,Hereford,8.395771752868512,455.58759675464984,male,lactating,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-01-06,8.35,69,4.41,359.64,48.9,8.39,Low
214,FARM_003,goat,Boer,5.566167415012168,61.65066314704441,female,dry,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-11-02,7.08,65,3.52,175.84,47.27,6.46,Low
503,FARM_006,cattle,Holstein,9.52655724627802,534.9360564068094,female,growing,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-07-16,39.28,40,7.1,218.38,88.03,35.84,Critical
583,FARM_006,goat,Saanen,4.213322889278036,54.27543900684441,male,dry,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-10-20,12.76,83,2.72,399.18,55.26,14.56,Low
511,FARM_006,goat,Saanen,6.887067020573767,47.60430599134911,male,lactating,minor_illness,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-08-21,24.14,64,3.56,441.82,71.97,24.75,Low
808,FARM_009,goat,Alpine,1.3324953306534666,53.24585956656599,female,pregnant,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-11-14,8.24,47,6.08,76.22,50.12,4.92,Low
57,FARM_001,sheep,Suffolk,4.441311125817826,73.67358853902829,male,dry,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-01-16,14.34,87,3.07,337.52,57.82,15.86,Low
462,FARM_005,goat,Boer,5.42721711136918,73.36578388002704,male,pregnant,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-11-12,5.66,51,6.28,458.23,46.46,4.36,Moderate
298,FARM_003,cattle,Holstein,7.044025992517335,437.17165775175596,female,dry,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-11-15,-4.63,63,3.87,126.69,30.59,-5.77,Moderate
827,FARM_009,sheep,Merino,2.3740601161774695,51.12822558526736,female,dry,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-12-16,3.44,41,4.11,425.03,44.58,2.58,Low
512,FARM_006,sheep,Merino,7.72094923083813,76.0729819360736,female,dry,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-11-11,9.03,29,2.2,158.5,52.05,7.18,Low
848,FARM_009,goat,Boer,2.8362829973726287,42.54739070010067,male,dry,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-07-31,30.52,90,5.09,327.2,85.34,31.11,High
184,FARM_002,sheep,Merino,2.2640274158913347,78.39726152763147,female,pregnant,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-06-16,38.02,50,0.0,299.98,88.76,39.02,Critical
251,FARM_003,sheep,Dorper,5.597156651789046,66.25950321123474,female,growing,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-06-29,30.51,48,1.82,261.92,78.68,30.32,Moderate
656,FARM_007,cattle,Simmental,5.5913354241069095,694.4959240535333,female,dry,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-02-05,3.99,48,2.13,410.97,44.6,4.37,Low
378,FARM_004,sheep,Dorper,7.62646567939725,78.00911291874559,female,dry,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-08-03,22.45,57,1.25,277.92,69.03,23.08,Low
262,FARM_003,cattle,Simmental,4.993751973741141,747.2569017510021,female,pregnant,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-10-17,9.7,49,4.54,0.0,51.88,6.86,Low
927,FARM_010,cattle,Jersey,3.4907871875617773,623.2684735561763,female,dry,minor_illness,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-09-12,24.44,44,2.92,147.51,70.42,22.9,Moderate
391,FARM_004,sheep,Dorper,7.158753397661867,76.27174562728464,female,lactating,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-04-24,24.9,68,2.82,375.88,73.48,25.75,Low
439,FARM_005,sheep,Rambouillet,2.5994072272833955,98.87260589951839,male,pregnant,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-08-23,20.61,68,0.88,284.05,67.12,21.97,Low
350,FARM_004,sheep,Texel,2.2692349594785366,69.38367973751971,male,pregnant,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-03-13,12.29,50,4.72,335.67,55.2,11.09,Low
668,FARM_007,cattle,Simmental,1.4090725039221637,658.6401775794648,male,growing,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-09-15,14.67,74,4.39,333.68,58.34,14.84,Low
323,FARM_004,cattle,Holstein,8.567844214833304,415.37053958493,female,growing,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-01-14,9.68,39,7.4,251.7,52.27,6.21,Low
546,FARM_006,cattle,Holstein,9.703317477305315,420.66748866318443,male,lactating,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-10-19,3.67,40,3.65,85.95,44.96,1.3,Low
209,FARM_003,goat,Alpine,3.0040532724714275,49.5476012520407,male,dry,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-04-13,25.53,61,3.1,189.3,73.7,24.99,Low
647,FARM_007,cattle,Jersey,8.281212762625088,458.7687694335083,female,dry,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-10-05,8.53,68,0.14,363.06,49.24,10.66,Low
663,FARM_007,sheep,Merino,5.391302545634746,87.51328819694211,female,growing,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-04-01,29.16,38,5.76,283.51,75.48,26.61,Low
920,FARM_010,cattle,Holstein,6.037701952003075,743.1739655989315,female,lactating,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-12-30,9.63,50,4.81,134.33,51.74,7.38,Low
634,FARM_007,cattle,Simmental,9.5386995563474,424.2419630859639,female,growing,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-08-30,23.99,28,8.94,276.22,68.37,19.3,Moderate
831,FARM_009,cattle,Angus,1.7900941335234397,468.73178414306335,female,lactating,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-09-05,27.39,73,2.04,174.76,77.85,27.89,Moderate
109,FARM_002,sheep,Dorper,7.446106803722692,53.05389799274319,female,growing,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-08-13,28.27,77,7.63,249.69,79.73,26.55,Moderate
312,FARM_004,cattle,Angus,2.5359828269499856,429.85192573483266,female,dry,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-12-05,10.87,30,0.38,494.06,54.05,11.63,Low
320,FARM_004,cattle,Jersey,2.1447978641870464,745.864156856167,female,growing,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-04-20,42.74,71,6.65,373.13,100.83,41.84,Critical
965,FARM_010,goat,Toggenburg,2.2084378552801134,40.38173412268907,male,growing,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-08-30,19.8,38,2.61,458.68,64.35,19.69,Moderate
149,FARM_002,sheep,Suffolk,4.259900856231692,74.04184890445367,male,lactating,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-04-05,22.14,68,4.93,515.65,69.4,22.65,Low
8,FARM_001,goat,Alpine,4.635759848686068,77.05203514053396,female,lactating,minor_illness,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-12-21,-3.86,72,2.61,347.76,30.12,-2.82,Low
761,FARM_008,cattle,Angus,8.412457787183705,759.5151558949391,male,dry,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-03-30,18.84,23,2.79,443.75,62.56,17.81,Low
475,FARM_005,goat,Alpine,1.000808158026912,60.44516556948919,female,dry,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-08-13,29.4,81,2.52,274.56,82.05,30.55,High
211,FARM_003,goat,Saanen,1.7732192048406712,53.40475417036568,female,pregnant,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-06-23,33.44,47,1.12,322.91,82.21,33.85,High
689,FARM_007,goat,Alpine,1.9864331744732724,44.66332298222787,male,dry,minor_illness,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-12-05,4.67,74,5.96,0.0,42.94,2.37,Low
900,FARM_009,cattle,Jersey,8.960308548370833,621.5973022012524,male,lactating,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-05-29,33.33,48,0.43,339.02,82.26,34.21,High
910,FARM_010,cattle,Simmental,4.424336969437323,442.4502341963982,female,lactating,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-05-01,31.98,74,2.17,231.14,84.98,32.73,Critical
348,FARM_004,cattle,Jersey,4.314785774561635,579.444252381817,female,dry,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-07-16,32.17,70,6.16,104.31,84.7,30.12,Critical
6,FARM_001,cattle,Holstein,3.6664615513367416,466.106775625201,male,pregnant,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-06-06,32.91,76,4.15,516.22,86.9,34.23,Critical
127,FARM_002,cattle,Holstein,2.050264577275132,589.2664804207569,female,pregnant,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-01-02,5.13,85,3.69,458.51,42.57,6.85,Low
392,FARM_004,sheep,Merino,2.6791187892916133,57.09859948804969,male,pregnant,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-09-25,11.94,70,1.21,366.76,54.23,13.69,Moderate
505,FARM_006,cattle,Angus,1.4010744110381124,566.2568746743623,female,pregnant,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-02-22,13.95,48,6.01,300.74,57.36,11.87,Low
668,FARM_007,cattle,Simmental,1.4090725039221637,658.6401775794648,male,growing,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-03-25,21.95,79,3.48,118.57,69.97,21.77,Low
198,FARM_002,cattle,Simmental,8.475782659755621,448.13550481399835,male,dry,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-11-23,5.21,46,2.92,0.0,46.31,3.06,Low
542,FARM_006,cattle,Angus,2.069869520593648,705.8876565905116,female,pregnant,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-11-22,9.27,33,1.87,210.27,52.11,8.05,Low
379,FARM_004,sheep,Merino,1.6590633708798852,67.18315963045515,female,lactating,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-08-21,33.17,99,1.02,230.93,91.53,35.77,Critical
133,FARM_002,sheep,Merino,6.233265661233758,75.13601950462396,male,lactating,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-07-28,42.22,90,5.29,791.79,105.14,45.01,Critical
344,FARM_004,sheep,Suffolk,2.428249442402292,77.7542474651143,female,dry,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-01-16,12.27,77,1.38,353.65,54.58,14.2,Low
564,FARM_006,cattle,Angus,7.950709136488086,650.081907812177,female,lactating,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-01-19,6.58,52,2.17,409.87,47.61,7.12,Low
576,FARM_006,cattle,Simmental,6.998167427741522,714.9548107009332,male,dry,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-12-20,7.48,54,1.92,298.17,48.66,7.69,Low
726,FARM_008,goat,Saanen,4.53011332589892,55.90737657732219,male,dry,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-07-12,34.24,38,2.68,319.76,81.57,33.42,High
998,FARM_010,sheep,Merino,2.8979957736641166,88.01641107020689,female,dry,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-01-04,4.03,45,3.71,382.01,44.94,3.33,Low
821,FARM_009,goat,Boer,3.128991133258976,71.20850594142534,female,pregnant,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-02-06,10.52,59,0.6,152.66,52.53,10.93,Low
12,FARM_001,cattle,Jersey,1.2287721406968566,443.15657079732176,male,growing,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-06-17,27.99,57,3.49,461.81,76.61,28.4,Moderate
53,FARM_001,sheep,Suffolk,2.095059298697602,62.512144908229764,female,dry,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-06-07,34.36,58,3.09,425.61,85.57,34.84,High
115,FARM_002,cattle,Hereford,5.265729472875005,542.0417213117219,male,lactating,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-06-06,31.44,71,6.28,164.45,83.76,29.69,High
27,FARM_001,sheep,Merino,5.729830819274965,86.7608059620386,female,pregnant,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-04-04,32.71,99,5.07,427.08,90.77,34.28,Critical
169,FARM_002,cattle,Angus,8.403254883205065,611.8646714620324,female,growing,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-02-13,11.26,46,5.42,433.39,53.98,9.99,Low
605,FARM_007,goat,Nubian,3.7854311184353495,68.90951008955219,female,pregnant,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-09-07,25.55,65,3.41,452.18,74.11,26.34,Moderate
951,FARM_010,goat,Saanen,1.1947064607440543,49.4235291297871,male,lactating,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-04-22,27.49,77,0.93,45.72,78.53,28.11,Moderate
323,FARM_004,cattle,Holstein,8.567844214833304,415.37053958493,female,growing,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-08-30,25.73,62,5.19,422.79,74.07,25.35,Moderate
967,FARM_010,sheep,Suffolk,2.783240951357032,67.59424171735031,female,pregnant,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-02-04,13.8,82,4.54,515.88,56.95,15.18,Low
434,FARM_005,cattle,Angus,6.2397887193470245,548.4689693750511,male,dry,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-11-06,9.05,48,0.15,577.4,51.05,11.28,Low
493,FARM_005,cattle,Hereford,9.784124409512922,450.22008590506135,male,dry,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-12-01,3.83,53,4.65,312.67,43.8,2.73,Low
718,FARM_008,cattle,Hereford,2.7201887960400715,583.860327863829,female,lactating,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-05-04,34.65,54,2.89,134.96,85.24,33.6,Critical
57,FARM_001,sheep,Suffolk,4.441311125817826,73.67358853902829,male,dry,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-01-18,5.2,62,3.97,581.01,44.88,6.21,Moderate
274,FARM_003,goat,Boer,5.58929956925277,72.51942954864374,female,growing,minor_illness,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-05-10,31.24,75,2.21,480.96,84.02,33.27,High
815,FARM_009,goat,Nubian,5.824993389903305,74.65692734158802,male,lactating,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-04-11,32.05,69,0.81,148.84,84.33,32.85,Moderate
79,FARM_001,sheep,Dorper,1.7783823761430595,74.63125521454296,male,dry,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-02-06,16.07,74,0.94,398.96,60.52,18.31,Low
530,FARM_006,goat,Toggenburg,1.2254265423934443,45.1146720488967,female,lactating,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-06-30,36.91,60,2.37,441.83,89.59,37.94,Critical
557,FARM_006,sheep,Merino,6.165194893842243,85.22772140137226,male,lactating,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-04-09,27.03,75,4.53,263.34,77.59,26.85,Moderate
590,FARM_006,sheep,Merino,3.416609675689807,70.71004627859152,female,dry,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-09-27,11.98,77,0.99,143.26,54.11,13.06,Low
24,FARM_001,sheep,Dorper,6.715023112535688,89.91725624922756,male,growing,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-12-30,-0.07,70,5.7,296.52,36.11,-0.92,Low
474,FARM_005,sheep,Suffolk,1.9367985409978519,81.47788484458682,male,lactating,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-06-08,27.06,81,4.97,133.48,78.39,26.31,Moderate
333,FARM_004,goat,Nubian,1.9398306218428498,41.74942503519878,male,growing,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-03-24,24.25,54,4.25,310.58,71.23,23.4,Low
505,FARM_006,cattle,Angus,1.4010744110381124,566.2568746743623,female,pregnant,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-07-30,27.48,66,3.66,36.52,77.04,26.12,Moderate
782,FARM_008,sheep,Merino,7.681961502011675,57.571615718498165,female,lactating,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-12-18,-0.56,49,6.68,331.41,38.59,-2.8,Moderate
655,FARM_007,goat,Nubian,3.4968722058436406,60.55402938306392,female,lactating,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-02-09,5.37,69,2.55,377.02,44.41,6.45,Low
306,FARM_004,cattle,Jersey,2.192722054676636,744.805792909049,female,pregnant,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-07-20,33.99,100,3.36,423.27,93.18,36.42,Critical
860,FARM_009,sheep,Suffolk,4.084654183970055,93.99573133635073,male,growing,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-07-25,41.27,65,0.47,161.3,96.88,42.07,Critical
91,FARM_001,sheep,Merino,3.6371727895655854,87.4789149988036,male,dry,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-02-17,10.63,48,4.01,108.18,53.1,8.57,Low
777,FARM_008,cattle,Jersey,4.71051755048499,773.8919661953204,male,lactating,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-12-07,7.72,63,3.14,299.19,48.36,7.8,Low
472,FARM_005,sheep,Texel,5.459635859566335,76.31392301691014,female,growing,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-01-28,17.01,31,3.98,230.88,60.87,14.74,Low
277,FARM_003,sheep,Rambouillet,5.321462301890819,76.15423622908924,female,pregnant,minor_illness,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-05-23,27.01,57,2.12,161.93,75.29,26.62,Moderate
264,FARM_003,goat,Alpine,1.1823223581810212,77.23794782027912,female,growing,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-12-12,11.49,89,7.5,55.74,53.02,9.45,Low
