Numero animale	Data	Produzione totale
2164	2021-04-15	25.25
2164	2021-04-15	25.25
2176	2021-04-15	21.17
2176	2021-04-15	21.17
242	2021-04-15	37.84
242	2021-04-15	37.84
2162	2021-04-15	38.44
2162	2021-04-15	38.44
306	2021-04-15	42.66
306	2021-04-15	42.66
2105	2021-04-15	30.91
2105	2021-04-15	30.91
2090	2021-04-15	29.6
2090	2021-04-15	29.6
2063	2021-04-15	31.11
2063	2021-04-15	31.11
3541	2021-04-15	27.2
3541	2021-04-15	27.2
2096	2021-04-15	35.52
2096	2021-04-15	35.52
9930	2021-04-15	45.45
9930	2021-04-15	45.45
2166	2021-04-15	37.37
2166	2021-04-15	37.37
2108	2021-04-15	24.74
2108	2021-04-15	24.74
2474	2021-04-15	32.27
2474	2021-04-15	32.27
2348	2021-04-15	32.97
2348	2021-04-15	32.97
3431	2021-04-15	26.28
3431	2021-04-15	26.28
3552	2021-04-15	31.08
3552	2021-04-15	31.08
2023	2021-04-15	40.55
2023	2021-04-15	40.55
2056	2021-04-15	32.89
2056	2021-04-15	32.89
184	2021-04-15	32.08
184	2021-04-15	32.08
2197	2021-04-15	34.16
2197	2021-04-15	34.16
2010	2021-04-15	19.23
2010	2021-04-15	19.23
3420	2021-04-15	30.04
3420	2021-04-15	30.04
2159	2021-04-15	27.43
2159	2021-04-15	27.43
2007	2021-04-15	38.23
2007	2021-04-15	38.23
2321	2021-04-15	36.77
2321	2021-04-15	36.77
2151	2021-04-15	30.93
2151	2021-04-15	30.93
2046	2021-04-15	41.52
2046	2021-04-15	41.52
2355	2021-04-15	25.59
2355	2021-04-15	25.59
2490	2021-04-15	37.24
2490	2021-04-15	37.24
2478	2021-04-15	32.04
2478	2021-04-15	32.04
2410	2021-04-15	35.97
2410	2021-04-15	35.97
9927	2021-04-15	47.37
9927	2021-04-15	47.37
2208	2021-04-15	29.56
2208	2021-04-15	29.56
9923	2021-04-15	27.61
9923	2021-04-15	27.61
9938	2021-04-15	30.33
9938	2021-04-15	30.33
2137	2021-04-15	29.82
2137	2021-04-15	29.82
2350	2021-04-15	35.69
2350	2021-04-15	35.69
2449	2021-04-15	37.2
2449	2021-04-15	37.2
2454	2021-04-15	49.83
2454	2021-04-15	49.83
2327	2021-04-15	42.23
2327	2021-04-15	42.23
2149	2021-04-15	26.88
2149	2021-04-15	26.88
2460	2021-04-15	40.9
2460	2021-04-15	40.9
2422	2021-04-15	40.85
2422	2021-04-15	40.85
2135	2021-04-15	33.95
2135	2021-04-15	33.95
2404	2021-04-15	42.43
2404	2021-04-15	42.43
2386	2021-04-15	42.34
2386	2021-04-15	42.34
2320	2021-04-15	19.84
2320	2021-04-15	19.84
2444	2021-04-15	33.52
2444	2021-04-15	33.52
2509	2021-04-15	46.43
2509	2021-04-15	46.43
2401	2021-04-15	34.42
2401	2021-04-15	34.42
2383	2021-04-15	38.31
2383	2021-04-15	38.31
2462	2021-04-15	40.67
2462	2021-04-15	40.67
2469	2021-04-15	42.72
2469	2021-04-15	42.72
2146	2021-04-15	45.34
2146	2021-04-15	45.34
2432	2021-04-15	37.4
2432	2021-04-15	37.4
2434	2021-04-15	29.34
2434	2021-04-15	29.34
2463	2021-04-15	31.91
2463	2021-04-15	31.91
2433	2021-04-15	35.63
2433	2021-04-15	35.63
2344	2021-04-15	39.96
2344	2021-04-15	39.96
2222	2021-04-15	52.97
2222	2021-04-15	52.97
2346	2021-04-15	34.5
2346	2021-04-15	34.5
2488	2021-04-15	52.8
2488	2021-04-15	52.8
2352	2021-04-15	36.77
2352	2021-04-15	36.77
2448	2021-04-15	36.53
2448	2021-04-15	36.53
2100	2021-04-15	38.7
2100	2021-04-15	38.7
2402	2021-04-15	38.12
2402	2021-04-15	38.12
2179	2021-04-15	36.46
2179	2021-04-15	36.46
2442	2021-04-15	37.07
2442	2021-04-15	37.07
2380	2021-04-15	33.27
2380	2021-04-15	33.27
2440	2021-04-15	33.13
2440	2021-04-15	33.13
2360	2021-04-15	31.34
2360	2021-04-15	31.34
2481	2021-04-15	36.41
2481	2021-04-15	36.41
2140	2021-04-15	33.8
2140	2021-04-15	33.8
2143	2021-04-15	39.38
2143	2021-04-15	39.38
2451	2021-04-15	44.47
2451	2021-04-15	44.47
2403	2021-04-15	37.09
2403	2021-04-15	37.09
2513	2021-04-15	39.91
2513	2021-04-15	39.91
2300	2021-04-15	55.35
2300	2021-04-15	55.35
2439	2021-04-15	32.66
2439	2021-04-15	32.66
2336	2021-04-15	42.53
2336	2021-04-15	42.53
2483	2021-04-15	38.13
2483	2021-04-15	38.13
2211	2021-04-15	41.78
2211	2021-04-15	41.78
2413	2021-04-15	34.29
2413	2021-04-15	34.29
2423	2021-04-15	31.99
2423	2021-04-15	31.99
2372	2021-04-15	32.22
2372	2021-04-15	32.22
2510	2021-04-15	39.94
2510	2021-04-15	39.94
2508	2021-04-15	31.22
2508	2021-04-15	31.22
2411	2021-04-15	27.82
2411	2021-04-15	27.82
2353	2021-04-15	37.52
2353	2021-04-15	37.52
2237	2021-04-15	39.55
2237	2021-04-15	39.55
2382	2021-04-15	31.18
2382	2021-04-15	31.18
2390	2021-04-15	32.52
2390	2021-04-15	32.52
2399	2021-04-15	38.64
2399	2021-04-15	38.64
2443	2021-04-15	37.88
2443	2021-04-15	37.88
2361	2021-04-15	26.75
2361	2021-04-15	26.75
2416	2021-04-15	28.55
2416	2021-04-15	28.55
2435	2021-04-15	41.67
2435	2021-04-15	41.67
2405	2021-04-15	38.27
2405	2021-04-15	38.27
2400	2021-04-15	40.09
2400	2021-04-15	40.09
2412	2021-04-15	38.67
2412	2021-04-15	38.67
2470	2021-04-15	27.9
2470	2021-04-15	27.9
2419	2021-04-15	37.12
2419	2021-04-15	37.12
2502	2021-04-15	39.63
2502	2021-04-15	39.63
2329	2021-04-15	35.48
2329	2021-04-15	35.48
2330	2021-04-15	46.41
2330	2021-04-15	46.41
2506	2021-04-15	36.32
2506	2021-04-15	36.32
2168	2021-04-15	37.46
2168	2021-04-15	37.46
2345	2021-04-15	36.56
2345	2021-04-15	36.56
2482	2021-04-15	45.42
2482	2021-04-15	45.42
2495	2021-04-15	31.45
2495	2021-04-15	31.45
2297	2021-04-15	32.07
2297	2021-04-15	32.07
2489	2021-04-15	44.77
2489	2021-04-15	44.77
2351	2021-04-15	37.55
2351	2021-04-15	37.55
2367	2021-04-15	38.44
2367	2021-04-15	38.44
2415	2021-04-15	31.96
2415	2021-04-15	31.96
2356	2021-04-15	40.25
2356	2021-04-15	40.25
2387	2021-04-15	37.67
2387	2021-04-15	37.67
2428	2021-04-15	37.49
2428	2021-04-15	37.49
2429	2021-04-15	33.27
2429	2021-04-15	33.27
2202	2021-04-15	33.36
2202	2021-04-15	33.36
2371	2021-04-15	36.36
2371	2021-04-15	36.36
2407	2021-04-15	34.98
2407	2021-04-15	34.98
2452	2021-04-15	35.33
2452	2021-04-15	35.33
2477	2021-04-15	31.88
2477	2021-04-15	31.88
2426	2021-04-15	37.94
2426	2021-04-15	37.94
2379	2021-04-15	16.2
2381	2021-04-15	39.24
2381	2021-04-15	39.24
2391	2021-04-15	38.14
2391	2021-04-15	38.14
2475	2021-04-15	39
2475	2021-04-15	39
2461	2021-04-15	39.6
2461	2021-04-15	39.6
2302	2021-04-15	54.45
2302	2021-04-15	54.45
2373	2021-04-15	29.46
2373	2021-04-15	29.46
2363	2021-04-15	39.13
2363	2021-04-15	39.13
2427	2021-04-15	38.81
2427	2021-04-15	38.81
2389	2021-04-15	40.49
2389	2021-04-15	40.49
2437	2021-04-15	39.37
2437	2021-04-15	39.37
2436	2021-04-15	36.19
2436	2021-04-15	36.19
2420	2021-04-15	37.43
2420	2021-04-15	37.43
2409	2021-04-15	39.19
2409	2021-04-15	39.19
2414	2021-04-15	40.96
2414	2021-04-15	40.96
2326	2021-04-15	33.21
2326	2021-04-15	33.21
2370	2021-04-15	34.1
2370	2021-04-15	34.1
2375	2021-04-15	42.95
2375	2021-04-15	42.95
2431	2021-04-15	41.41
2431	2021-04-15	41.41
2421	2021-04-15	34.4
2421	2021-04-15	34.4
2324	2021-04-15	39.5
2324	2021-04-15	39.5
2492	2021-04-15	35.18
2492	2021-04-15	35.18
2424	2021-04-15	31.41
2424	2021-04-15	31.41
2512	2021-04-15	42.55
2512	2021-04-15	42.55
2484	2021-04-15	38.77
2484	2021-04-15	38.77
2457	2021-04-15	39.35
2457	2021-04-15	39.35
2464	2021-04-15	31.97
2464	2021-04-15	31.97
2398	2021-04-15	39.24
2398	2021-04-15	39.24
2408	2021-04-15	32.63
2408	2021-04-15	32.63
2425	2021-04-15	35.99
2425	2021-04-15	35.99
2446	2021-04-15	29.6
2446	2021-04-15	29.6
2494	2021-04-15	37.32
2494	2021-04-15	37.32
2500	2021-04-15	32.65
2500	2021-04-15	32.65
2519	2021-04-15	30.38
2519	2021-04-15	30.38
2039	2021-04-15	57.06
2039	2021-04-15	57.06
2265	2021-04-15	52.45
2265	2021-04-15	52.45
2213	2021-04-15	48.8
2213	2021-04-15	48.8
968	2021-04-15	33.15
968	2021-04-15	33.15
115	2021-04-15	36.5
115	2021-04-15	36.5
2186	2021-04-15	29.67
2186	2021-04-15	29.67
159	2021-04-15	56.68
159	2021-04-15	56.68
84	2021-04-15	48.91
84	2021-04-15	48.91
294	2021-04-15	34.87
294	2021-04-15	34.87
331	2021-04-15	40.47
331	2021-04-15	40.47
9931	2021-04-15	31.88
9931	2021-04-15	31.88
3382	2021-04-15	55.96
3382	2021-04-15	55.96
2049	2021-04-15	54.19
2049	2021-04-15	54.19
1165	2021-04-15	42.35
1165	2021-04-15	42.35
3556	2021-04-15	56.46
3556	2021-04-15	56.46
231	2021-04-15	41.37
231	2021-04-15	41.37
2235	2021-04-15	53.77
2235	2021-04-15	53.77
2153	2021-04-15	33.36
2153	2021-04-15	33.36
2072	2021-04-15	39.99
2072	2021-04-15	39.99
1178	2021-04-15	46.01
1178	2021-04-15	46.01
2123	2021-04-15	30.33
2123	2021-04-15	30.33
334	2021-04-15	37.89
334	2021-04-15	37.89
3566	2021-04-15	38.05
3566	2021-04-15	38.05
1193	2021-04-15	36.95
1193	2021-04-15	36.95
2232	2021-04-15	39.24
2232	2021-04-15	39.24
2245	2021-04-15	39.06
2245	2021-04-15	39.06
342	2021-04-15	38.78
342	2021-04-15	38.78
2198	2021-04-15	48.53
2198	2021-04-15	48.53
2242	2021-04-15	49.16
2242	2021-04-15	49.16
347	2021-04-15	44.12
347	2021-04-15	44.12
3546	2021-04-15	55.22
3546	2021-04-15	55.22
2251	2021-04-15	48.73
2251	2021-04-15	48.73
2257	2021-04-15	42.44
2257	2021-04-15	42.44
2102	2021-04-15	53.36
2102	2021-04-15	53.36
2050	2021-04-15	42
2050	2021-04-15	42
326	2021-04-15	48.09
326	2021-04-15	48.09
2154	2021-04-15	46.19
2154	2021-04-15	46.19
2011	2021-04-15	50.73
2011	2021-04-15	50.73
2282	2021-04-15	44.48
2282	2021-04-15	44.48
2177	2021-04-15	52.01
2177	2021-04-15	52.01
2287	2021-04-15	47.99
2287	2021-04-15	47.99
2234	2021-04-15	50.57
2234	2021-04-15	50.57
2044	2021-04-15	56.93
2044	2021-04-15	56.93
2038	2021-04-15	49.42
2038	2021-04-15	49.42
2212	2021-04-15	42.37
2212	2021-04-15	42.37
3396	2021-04-15	50.62
3396	2021-04-15	50.62
2110	2021-04-15	47.53
2110	2021-04-15	47.53
256	2021-04-15	39.17
256	2021-04-15	39.17
2314	2021-04-15	48.48
2314	2021-04-15	48.48
2219	2021-04-15	41.43
2219	2021-04-15	41.43
2097	2021-04-15	59.22
2097	2021-04-15	59.22
2305	2021-04-15	55.34
2305	2021-04-15	55.34
2216	2021-04-15	57.72
2216	2021-04-15	57.72
2031	2021-04-15	30.47
2031	2021-04-15	30.47
2269	2021-04-15	43.31
2269	2021-04-15	43.31
2035	2021-04-15	34.84
2035	2021-04-15	34.84
9917	2021-04-15	51.2
9917	2021-04-15	51.2
2178	2021-04-15	33.37
2178	2021-04-15	33.37
3384	2021-04-15	3.36
3384	2021-04-15	3.36
3410	2021-04-15	20.38
3410	2021-04-15	20.38
2295	2021-04-15	52.92
2295	2021-04-15	52.92
2214	2021-04-15	47.97
2214	2021-04-15	47.97
2258	2021-04-15	52.63
2258	2021-04-15	52.63
1200	2021-04-15	43.8
1200	2021-04-15	43.8
266	2021-04-15	50.63
266	2021-04-15	50.63
2239	2021-04-15	56.07
2239	2021-04-15	56.07
2231	2021-04-15	44.76
2231	2021-04-15	44.76
2030	2021-04-15	37
2030	2021-04-15	37
2081	2021-04-15	53.05
2081	2021-04-15	53.05
9909	2021-04-15	55.03
9909	2021-04-15	55.03
1166	2021-04-15	43.09
1166	2021-04-15	43.09
	2021-04-15	57.67
	2021-04-15	57.67
	2021-04-15	57.67
	2021-04-15	57.67
2248	2021-04-15	48.98
2248	2021-04-15	48.98
2263	2021-04-15	48.89
2263	2021-04-15	48.89
2184	2021-04-15	33.7
2184	2021-04-15	33.7
1190	2021-04-15	47.87
1190	2021-04-15	47.87
2174	2021-04-15	37.71
2174	2021-04-15	37.71
3544	2021-04-15	43.85
3544	2021-04-15	43.85
2189	2021-04-15	40.48
2189	2021-04-15	40.48
2298	2021-04-15	52.93
2298	2021-04-15	52.93
2029	2021-04-15	39.83
2029	2021-04-15	39.83
3383	2021-04-15	43.72
3383	2021-04-15	43.72
2036	2021-04-15	47.61
2036	2021-04-15	47.61
2289	2021-04-15	28.49
2289	2021-04-15	28.49
2199	2021-04-15	39.06
2199	2021-04-15	39.06
3573	2021-04-15	42.63
3573	2021-04-15	42.63
2170	2021-04-15	37.77
2170	2021-04-15	37.77
2217	2021-04-15	45.08
2217	2021-04-15	45.08
2005	2021-04-15	41.89
2005	2021-04-15	41.89
2014	2021-04-15	31.7
2014	2021-04-15	31.7
3578	2021-04-15	58.24
3578	2021-04-15	58.24
2185	2021-04-15	46.05
2185	2021-04-15	46.05
357	2021-04-15	44.19
357	2021-04-15	44.19
2306	2021-04-15	50.75
2306	2021-04-15	50.75
2203	2021-04-15	51.07
2203	2021-04-15	51.07
3577	2021-04-15	43.28
3577	2021-04-15	43.28
2037	2021-04-15	47.33
2037	2021-04-15	47.33
2075	2021-04-15	63.9
2075	2021-04-15	63.9
2120	2021-04-15	32.96
2120	2021-04-15	32.96
2171	2021-04-15	42.16
2171	2021-04-15	42.16
2083	2021-04-15	56.43
2083	2021-04-15	56.43
2204	2021-04-15	33.23
2204	2021-04-15	33.23
2051	2021-04-15	64.83
2051	2021-04-15	64.83
2275	2021-04-15	49.53
2275	2021-04-15	49.53
1156	2021-04-15	29.26
1156	2021-04-15	29.26
3419	2021-04-15	59.6
3419	2021-04-15	59.6
3392	2021-04-15	0.14
3392	2021-04-15	0.14
2218	2021-04-15	27.92
2218	2021-04-15	27.92
2201	2021-04-15	55.84
2201	2021-04-15	55.84
2267	2021-04-15	38.47
2267	2021-04-15	38.47
2240	2021-04-15	44.12
2240	2021-04-15	44.12
2261	2021-04-15	46.33
2261	2021-04-15	46.33
2254	2021-04-15	58.01
2254	2021-04-15	58.01
2073	2021-04-15	38.5
2073	2021-04-15	38.5
2131	2021-04-15	49.25
2131	2021-04-15	49.25
2043	2021-04-15	50.46
2043	2021-04-15	50.46
2311	2021-04-15	55.87
2311	2021-04-15	55.87
2253	2021-04-15	58.98
2253	2021-04-15	58.98
2084	2021-04-15	42.96
2084	2021-04-15	42.96
1186	2021-04-15	42.26
1186	2021-04-15	42.26
2074	2021-04-15	60.07
2074	2021-04-15	60.07
2190	2021-04-15	39.48
2190	2021-04-15	39.48
234	2021-04-15	43.27
234	2021-04-15	43.27
3404	2021-04-15	33.94
3404	2021-04-15	33.94
2249	2021-04-15	42.21
2249	2021-04-15	42.21
2045	2021-04-15	66.2
2045	2021-04-15	66.2
1191	2021-04-15	38.45
1191	2021-04-15	38.45
163	2021-04-15	50.07
163	2021-04-15	50.07
2215	2021-04-15	39.65
2215	2021-04-15	39.65
2252	2021-04-15	40.09
2252	2021-04-15	40.09
2157	2021-04-15	42.03
2157	2021-04-15	42.03
2292	2021-04-15	64.87
2292	2021-04-15	64.87
2192	2021-04-15	44.22
2192	2021-04-15	44.22
3394	2021-04-15	58.59
3394	2021-04-15	58.59
2000	2021-04-15	20.82
2000	2021-04-15	20.82
1192	2021-04-15	14.21
1192	2021-04-15	14.21
2288	2021-04-15	0.01
2247	2021-04-16	46.08
2247	2021-04-16	46.08
2515	2021-04-16	16.29
2515	2021-04-16	16.29
2521	2021-04-16	21.26
2521	2021-04-16	21.26
313	2021-04-16	44.45
313	2021-04-16	44.45
2496	2021-04-16	30.1
2496	2021-04-16	30.1
2528	2021-04-16	22.3
2528	2021-04-16	22.3
2111	2021-04-16	36.07
2111	2021-04-16	36.07
2524	2021-04-16	32.01
2524	2021-04-16	32.01
2517	2021-04-16	32.14
2517	2021-04-16	32.14
2279	2021-04-16	51.12
2279	2021-04-16	51.12
2503	2021-04-16	9.04
2299	2021-04-16	37.02
2299	2021-04-16	37.02
2101	2021-04-16	38.99
2101	2021-04-16	38.99
2134	2021-04-16	48.43
2134	2021-04-16	48.43
2256	2021-04-16	44.09
2256	2021-04-16	44.09
2523	2021-04-16	22.92
2523	2021-04-16	22.92
2288	2021-04-16	10.96
2288	2021-04-16	10.96
2133	2021-04-16	46.78
2133	2021-04-16	46.78
2498	2021-04-16	25.94
2498	2021-04-16	25.94
2349	2021-04-16	19.73
2349	2021-04-16	19.73
	2021-04-16	15.35
	2021-04-16	15.35
	2021-04-16	15.35
	2021-04-16	15.35
	2021-04-16	15.35
	2021-04-16	15.35
2527	2021-04-16	24.1
2527	2021-04-16	24.1
3542	2021-04-16	50.88
3542	2021-04-16	50.88
55	2021-04-16	39.15
55	2021-04-16	39.15
2264	2021-04-16	23.98
2264	2021-04-16	23.98
2173	2021-04-16	30.32
2173	2021-04-16	30.32
2277	2021-04-16	31.14
2277	2021-04-16	31.14
2164	2021-04-16	25.24
2164	2021-04-16	25.24
2394	2021-04-16	36.67
2394	2021-04-16	36.67
2136	2021-04-16	35
2136	2021-04-16	35
2108	2021-04-16	24.71
2108	2021-04-16	24.71
2070	2021-04-16	48.69
2070	2021-04-16	48.69
2332	2021-04-16	32.76
2332	2021-04-16	32.76
2064	2021-04-16	28.82
2064	2021-04-16	28.82
9941	2021-04-16	11.5
2151	2021-04-16	31.13
2151	2021-04-16	31.13
9934	2021-04-16	29.75
9934	2021-04-16	29.75
2225	2021-04-16	23.68
2225	2021-04-16	23.68
338	2021-04-16	25.14
338	2021-04-16	25.14
203	2021-04-16	33.32
203	2021-04-16	33.32
1152	2021-04-16	33.54
1152	2021-04-16	33.54
1356	2021-04-16	53.8
1356	2021-04-16	53.8
2024	2021-04-16	32.27
2024	2021-04-16	32.27
2139	2021-04-16	30.43
2139	2021-04-16	30.43
2474	2021-04-16	33.26
2474	2021-04-16	33.26
2378	2021-04-16	28
2378	2021-04-16	28
3551	2021-04-16	59.33
3551	2021-04-16	59.33
2366	2021-04-16	15.96
2366	2021-04-16	15.96
215	2021-04-16	41.22
215	2021-04-16	41.22
1159	2021-04-16	39.75
1159	2021-04-16	39.75
2338	2021-04-16	43.31
2338	2021-04-16	43.31
2342	2021-04-16	25.93
2342	2021-04-16	25.93
2348	2021-04-16	31.99
2348	2021-04-16	31.99
2325	2021-04-16	32.65
2325	2021-04-16	32.65
311	2021-04-16	32.55
311	2021-04-16	32.55
2260	2021-04-16	34.1
2260	2021-04-16	34.1
2159	2021-04-16	27.21
2159	2021-04-16	27.21
306	2021-04-16	45.15
306	2021-04-16	45.15
2063	2021-04-16	33.84
2063	2021-04-16	33.84
366	2021-04-16	20.12
366	2021-04-16	20.12
2176	2021-04-16	21.76
2176	2021-04-16	21.76
2162	2021-04-16	37.96
2162	2021-04-16	37.96
2023	2021-04-16	42.82
2023	2021-04-16	42.82
2276	2021-04-16	42.01
2276	2021-04-16	42.01
2090	2021-04-16	28.11
2090	2021-04-16	28.11
2144	2021-04-16	31.11
2144	2021-04-16	31.11
161	2021-04-16	37.76
161	2021-04-16	37.76
258	2021-04-16	39.12
258	2021-04-16	39.12
2331	2021-04-16	30.66
2331	2021-04-16	30.66
223	2021-04-16	46.89
223	2021-04-16	46.89
3552	2021-04-16	33.59
3552	2021-04-16	33.59
9927	2021-04-16	46.65
9927	2021-04-16	46.65
2103	2021-04-16	10.77
2103	2021-04-16	10.77
2291	2021-04-16	29.02
2291	2021-04-16	29.02
2322	2021-04-16	40.4
2322	2021-04-16	40.4
9930	2021-04-16	47.91
9930	2021-04-16	47.91
2105	2021-04-16	29.42
2105	2021-04-16	29.42
3431	2021-04-16	27.52
3431	2021-04-16	27.52
2175	2021-04-16	36.94
2175	2021-04-16	36.94
2056	2021-04-16	36.3
2056	2021-04-16	36.3
1168	2021-04-16	29.9
1168	2021-04-16	29.9
2343	2021-04-16	26.81
2343	2021-04-16	26.81
318	2021-04-16	24.03
318	2021-04-16	24.03
184	2021-04-16	30.46
184	2021-04-16	30.46
2166	2021-04-16	38.49
2166	2021-04-16	38.49
9945	2021-04-16	23.77
9945	2021-04-16	23.77
2000	2021-04-16	43.93
2000	2021-04-16	43.93
2355	2021-04-16	23.13
2355	2021-04-16	23.13
2010	2021-04-16	20.15
2010	2021-04-16	20.15
2388	2021-04-16	27.17
2388	2021-04-16	27.17
3571	2021-04-16	28.38
3571	2021-04-16	28.38
3420	2021-04-16	30.54
3420	2021-04-16	30.54
242	2021-04-16	38
242	2021-04-16	38
2321	2021-04-16	40.73
2321	2021-04-16	40.73
2137	2021-04-16	30.22
2137	2021-04-16	30.22
2046	2021-04-16	37.13
2046	2021-04-16	37.13
2208	2021-04-16	30.45
2208	2021-04-16	30.45
2007	2021-04-16	38.41
2007	2021-04-16	38.41
9923	2021-04-16	27.88
9923	2021-04-16	27.88
3541	2021-04-16	30.31
3541	2021-04-16	30.31
9938	2021-04-16	31.64
9938	2021-04-16	31.64
2197	2021-04-16	34.59
2197	2021-04-16	34.59
2096	2021-04-16	33.54
2096	2021-04-16	33.54
2327	2021-04-16	21.59
2327	2021-04-16	21.59
2478	2021-04-16	31.54
2478	2021-04-16	31.54
2320	2021-04-16	41.4
2320	2021-04-16	41.4
2431	2021-04-16	39.48
2431	2021-04-16	39.48
2400	2021-04-16	39.81
2400	2021-04-16	39.81
2411	2021-04-16	27.69
2411	2021-04-16	27.69
2409	2021-04-16	38.32
2409	2021-04-16	38.32
2490	2021-04-16	40.5
2490	2021-04-16	40.5
2460	2021-04-16	40.81
2460	2021-04-16	40.81
2422	2021-04-16	36.38
2422	2021-04-16	36.38
2425	2021-04-16	40.26
2425	2021-04-16	40.26
2440	2021-04-16	32.07
2440	2021-04-16	32.07
2419	2021-04-16	39.99
2419	2021-04-16	39.99
2463	2021-04-16	29.84
2463	2021-04-16	29.84
2345	2021-04-16	37.62
2345	2021-04-16	37.62
2454	2021-04-16	47.9
2454	2021-04-16	47.9
2350	2021-04-16	35.93
2350	2021-04-16	35.93
2413	2021-04-16	35.87
2413	2021-04-16	35.87
2404	2021-04-16	43.56
2404	2021-04-16	43.56
2469	2021-04-16	42.27
2469	2021-04-16	42.27
2449	2021-04-16	33.93
2449	2021-04-16	33.93
2383	2021-04-16	38.82
2383	2021-04-16	38.82
2420	2021-04-16	35.83
2420	2021-04-16	35.83
2424	2021-04-16	31.6
2424	2021-04-16	31.6
2402	2021-04-16	37.61
2402	2021-04-16	37.61
2237	2021-04-16	40.85
2237	2021-04-16	40.85
2140	2021-04-16	33.31
2140	2021-04-16	33.31
2415	2021-04-16	33.4
2415	2021-04-16	33.4
2443	2021-04-16	36.52
2443	2021-04-16	36.52
2444	2021-04-16	32.66
2444	2021-04-16	32.66
2336	2021-04-16	40.93
2336	2021-04-16	40.93
2488	2021-04-16	50.13
2488	2021-04-16	50.13
2403	2021-04-16	37.12
2403	2021-04-16	37.12
2412	2021-04-16	35.27
2412	2021-04-16	35.27
2149	2021-04-16	29.06
2149	2021-04-16	29.06
2344	2021-04-16	42.16
2344	2021-04-16	42.16
2510	2021-04-16	38.52
2510	2021-04-16	38.52
2375	2021-04-16	40.02
2375	2021-04-16	40.02
2502	2021-04-16	38.62
2502	2021-04-16	38.62
2483	2021-04-16	38.33
2483	2021-04-16	38.33
2448	2021-04-16	37.26
2448	2021-04-16	37.26
2461	2021-04-16	39.02
2461	2021-04-16	39.02
2513	2021-04-16	41.32
2513	2021-04-16	41.32
2372	2021-04-16	31.82
2372	2021-04-16	31.82
2135	2021-04-16	33.11
2135	2021-04-16	33.11
2352	2021-04-16	36.27
2352	2021-04-16	36.27
2202	2021-04-16	34
2202	2021-04-16	34
2509	2021-04-16	46.37
2509	2021-04-16	46.37
2481	2021-04-16	35.03
2481	2021-04-16	35.03
2222	2021-04-16	47.89
2222	2021-04-16	47.89
2211	2021-04-16	40.98
2211	2021-04-16	40.98
2168	2021-04-16	33.33
2168	2021-04-16	33.33
2436	2021-04-16	36.64
2436	2021-04-16	36.64
2477	2021-04-16	30.85
2477	2021-04-16	30.85
2146	2021-04-16	46.45
2146	2021-04-16	46.45
2370	2021-04-16	34.82
2370	2021-04-16	34.82
2435	2021-04-16	41.73
2435	2021-04-16	41.73
2399	2021-04-16	38.83
2399	2021-04-16	38.83
2495	2021-04-16	26.9
2495	2021-04-16	26.9
2433	2021-04-16	33.88
2433	2021-04-16	33.88
2405	2021-04-16	38.29
2405	2021-04-16	38.29
2506	2021-04-16	36.05
2506	2021-04-16	36.05
2346	2021-04-16	34.58
2346	2021-04-16	34.58
2432	2021-04-16	37.77
2432	2021-04-16	37.77
2300	2021-04-16	56.85
2300	2021-04-16	56.85
2475	2021-04-16	36.82
2475	2021-04-16	36.82
2434	2021-04-16	30.86
2434	2021-04-16	30.86
2482	2021-04-16	46.48
2482	2021-04-16	46.48
2429	2021-04-16	34.91
2429	2021-04-16	34.91
2179	2021-04-16	37.69
2179	2021-04-16	37.69
2371	2021-04-16	34.3
2371	2021-04-16	34.3
2363	2021-04-16	35.55
2363	2021-04-16	35.55
2324	2021-04-16	42.7
2324	2021-04-16	42.7
2439	2021-04-16	34.23
2439	2021-04-16	34.23
2391	2021-04-16	39.11
2391	2021-04-16	39.11
2470	2021-04-16	28.32
2470	2021-04-16	28.32
2512	2021-04-16	40.55
2512	2021-04-16	40.55
2329	2021-04-16	35.92
2329	2021-04-16	35.92
2330	2021-04-16	44.38
2330	2021-04-16	44.38
2426	2021-04-16	37.87
2426	2021-04-16	37.87
2297	2021-04-16	33.2
2297	2021-04-16	33.2
2489	2021-04-16	45.55
2489	2021-04-16	45.55
2367	2021-04-16	37.48
2367	2021-04-16	37.48
2353	2021-04-16	36.89
2353	2021-04-16	36.89
2407	2021-04-16	37.1
2407	2021-04-16	37.1
2390	2021-04-16	33.29
2390	2021-04-16	33.29
2492	2021-04-16	34.51
2492	2021-04-16	34.51
2452	2021-04-16	35.92
2452	2021-04-16	35.92
2100	2021-04-16	39.95
2100	2021-04-16	39.95
2143	2021-04-16	37.28
2143	2021-04-16	37.28
2442	2021-04-16	37.49
2442	2021-04-16	37.49
2423	2021-04-16	31.76
2423	2021-04-16	31.76
2356	2021-04-16	41.31
2356	2021-04-16	41.31
2421	2021-04-16	31.16
2421	2021-04-16	31.16
2427	2021-04-16	39.04
2427	2021-04-16	39.04
2401	2021-04-16	35.83
2401	2021-04-16	35.83
2381	2021-04-16	39.45
2381	2021-04-16	39.45
2361	2021-04-16	23.29
2361	2021-04-16	23.29
2437	2021-04-16	41.45
2437	2021-04-16	41.45
2382	2021-04-16	32.65
2382	2021-04-16	32.65
2451	2021-04-16	43.6
2451	2021-04-16	43.6
2387	2021-04-16	36.49
2387	2021-04-16	36.49
2457	2021-04-16	39.77
