ID	MATR	DNASC	DPAR	LATT	Evento	GLAT	Data	Nota
2104	IT018990199319  	2017-02-24	2019-03-27	1	VUOTA      	174	2019-09-17	MONTOYA         
2104	IT018990199319  	2017-02-24	2019-03-27	1	GRAV       	196	2019-10-09	EXTRA           
2104	IT018990199319  	2017-02-24	2019-03-27	1	SPOST      	393	2020-04-23	D003A001        
2104	IT018990199319  	2017-02-24	2019-03-27	1	ASC        	412	2020-05-12	NO-ANTIB        
2104	IT018990199319  	2017-02-24	2020-07-08	2	PARTO      	0	2020-07-08	                
2104	IT018990199319  	2017-02-24	2020-07-08	2	SPOST      	20	2020-07-28	D004A003        
2104	IT018990199319  	2017-02-24	2020-07-08	2	OK         	23	2020-07-31	-               
2104	IT018990199319  	2017-02-24	2020-07-08	2	GRAV       	83	2020-09-29	KLAEBO          
2104	IT018990199319  	2017-02-24	2020-07-08	2	PAPOD      	91	2020-10-07	PS              
2104	IT018990199319  	2017-02-24	2020-07-08	2	CALORE     	110	2020-10-26	? ARLA          
2104	IT018990199319  	2017-02-24	2020-07-08	2	SPOST      	114	2020-10-30	D003A002        
2104	IT018990199319  	2017-02-24	2020-07-08	2	SPOST      	223	2021-02-16	D002A001        
2104	IT018990199319  	2017-02-24	2020-07-08	2	ASC        	255	2021-03-20	                
2104	IT018990199319  	2017-02-24	2021-07-03	3	PARTO      	0	2021-07-03	                
2104	IT018990199319  	2017-02-24	2021-07-03	3	SPOST      	14	2021-07-17	D004A002        
2104	IT018990199319  	2017-02-24	2021-07-03	3	OK         	27	2021-07-30	-               
2104	IT018990199319  	2017-02-24	2021-07-03	3	PAPOD      	32	2021-08-04	AD              
2105	IT018990199343  	2017-03-20	2019-04-10	1	RICNT      	114	2019-08-02	-               
2105	IT018990199343  	2017-03-20	2019-04-10	1	GRAV       	119	2019-08-07	SARGEANT        
2105	IT018990199343  	2017-03-20	2019-04-10	1	PAPOD      	219	2019-11-15	AS              
2105	IT018990199343  	2017-03-20	2019-04-10	1	SPOST      	308	2020-02-12	D003A001        
2105	IT018990199343  	2017-03-20	2019-04-10	1	ASC        	338	2020-03-13	                
2105	IT018990199343  	2017-03-20	2020-05-10	2	PARTO      	0	2020-05-10	                
2105	IT018990199343  	2017-03-20	2020-05-10	2	MAST       	13	2020-05-23	SAUBR+MI        
2105	IT018990199343  	2017-03-20	2020-05-10	2	PAREGG     	17	2020-05-27	OK              
2105	IT018990199343  	2017-03-20	2020-05-10	2	SPOST      	20	2020-05-30	D004A003        
2105	IT018990199343  	2017-03-20	2020-05-10	2	OK         	26	2020-06-05	-               
2105	IT018990199343  	2017-03-20	2020-05-10	2	SPOST      	41	2020-06-20	D004A002        
2105	IT018990199343  	2017-03-20	2020-05-10	2	VUOTA      	79	2020-07-28	ABBA            
2105	IT018990199343  	2017-03-20	2020-05-10	2	RICNT      	117	2020-09-04	2.5
2105	IT018990199343  	2017-03-20	2020-05-10	2	OK         	124	2020-09-11	PG              
2105	IT018990199343  	2017-03-20	2020-05-10	2	CALORE     	128	2020-09-15	SP.LAV.         
2105	IT018990199343  	2017-03-20	2020-05-10	2	METR       	142	2020-09-29	OSSI-50         
2105	IT018990199343  	2017-03-20	2020-05-10	2	RICNT      	145	2020-10-02	SP.3PG          
2105	IT018990199343  	2017-03-20	2020-05-10	2	VUOTA      	149	2020-10-06	TECHNO          
2105	IT018990199343  	2017-03-20	2020-05-10	2	GRAV       	184	2020-11-10	IMPLURAN        
2105	IT018990199343  	2017-03-20	2020-05-10	2	SPOST      	278	2021-02-12	D002A001        
2105	IT018990199343  	2017-03-20	2020-05-10	2	ASC        	393	2021-06-07	NOROSEAL        
2105	IT018990199343  	2017-03-20	2021-08-18	3	PARTO      	0	2021-08-18	                
2105	IT018990199343  	2017-03-20	2021-08-18	3	PAREGG     	14	2021-09-01	OK              
2105	IT018990199343  	2017-03-20	2021-08-18	3	OK         	23	2021-09-10	-               
2105	IT018990199343  	2017-03-20	2021-08-18	3	SPOST      	33	2021-09-20	D004A002        
2108	IT018990199323  	2017-03-09	2019-02-08	1	SPOST      	262	2019-10-28	D003A001        
2108	IT018990199323  	2017-03-09	2019-02-08	1	PAREGG     	308	2019-12-13	OK              
2108	IT018990199323  	2017-03-09	2019-02-08	1	ASC        	347	2020-01-21	NO ANTIB        
2108	IT018990199323  	2017-03-09	2020-03-15	2	PARTO      	0	2020-03-15	                
2108	IT018990199323  	2017-03-09	2020-03-15	2	SPOST      	16	2020-03-31	D004A002        
2108	IT018990199323  	2017-03-09	2020-03-15	2	OK         	26	2020-04-10	-               
2108	IT018990199323  	2017-03-09	2020-03-15	2	VUOTA      	79	2020-06-02	STARJACK        
2108	IT018990199323  	2017-03-09	2020-03-15	2	PAREGG     	101	2020-06-24	OK              
2108	IT018990199323  	2017-03-09	2020-03-15	2	VUOTA      	121	2020-07-14	MAUI            
2108	IT018990199323  	2017-03-09	2020-03-15	2	VUOTA      	144	2020-08-06	EXPLOSIO        
2108	IT018990199323  	2017-03-09	2020-03-15	2	CALORE     	184	2020-09-15	SP.LAV.         
2108	IT018990199323  	2017-03-09	2020-03-15	2	METR       	198	2020-09-29	OSSI-50         
2108	IT018990199323  	2017-03-09	2020-03-15	2	RICNT      	201	2020-10-02	SP.3PG          
2108	IT018990199323  	2017-03-09	2020-03-15	2	RICNT      	208	2020-10-09	2.5
2108	IT018990199323  	2017-03-09	2020-03-15	2	OK         	215	2020-10-16	PG              
2108	IT018990199323  	2017-03-09	2020-03-15	2	GRAV       	219	2020-10-20	EXPLOSIO        
2108	IT018990199323  	2017-03-09	2020-03-15	2	MAST       	257	2020-11-27	MASTIPSA        
2108	IT018990199323  	2017-03-09	2020-03-15	2	MAST       	272	2020-12-12	SA+AD           
2108	IT018990199323  	2017-03-09	2020-03-15	2	SPOST      	300	2021-01-09	D002A001        
2108	IT018990199323  	2017-03-09	2020-03-15	2	ASC        	400	2021-04-19	                
2108	IT018990199323  	2017-03-09	2021-07-26	3	PARTO      	0	2021-07-26	                
2108	IT018990199323  	2017-03-09	2021-07-26	3	SPOST      	25	2021-08-20	D004A002        
2108	IT018990199323  	2017-03-09	2021-07-26	3	OK         	25	2021-08-20	-               
2108	IT018990199323  	2017-03-09	2021-07-26	3	PAREGG     	37	2021-09-01	OK              
2109	IT018990199327  	2017-03-11	2019-06-05	1	GRAV       	83	2019-08-27	GILMORE         
2109	IT018990199327  	2017-03-11	2019-06-05	1	MAST       	89	2019-09-02	MASTIPSP        
2109	IT018990199327  	2017-03-11	2019-06-05	1	PAREGG     	163	2019-11-15	OK              
2109	IT018990199327  	2017-03-11	2019-06-05	1	OK         	289	2020-03-20	206 GG          
2109	IT018990199327  	2017-03-11	2019-06-05	1	ASC        	306	2020-04-06	NO ANT.         
2109	IT018990199327  	2017-03-11	2020-05-23	2	PARTO      	0	2020-05-23	                
2109	IT018990199327  	2017-03-11	2020-05-23	2	SPOST      	23	2020-06-15	D004A003        
2109	IT018990199327  	2017-03-11	2020-05-23	2	OK         	27	2020-06-19	-               
2109	IT018990199327  	2017-03-11	2020-05-23	2	PAREGG     	32	2020-06-24	OK              
2109	IT018990199327  	2017-03-11	2020-05-23	2	GRAV       	80	2020-08-11	MAUI            
2109	IT018990199327  	2017-03-11	2020-05-23	2	PAPOD      	193	2020-12-02	PD              
2109	IT018990199327  	2017-03-11	2020-05-23	2	SPOST      	216	2020-12-25	D003A001        
2109	IT018990199327  	2017-03-11	2020-05-23	2	MAST       	227	2021-01-05	SIN+CEPS        
2109	IT018990199327  	2017-03-11	2020-05-23	2	ASC        	265	2021-02-12	     2/4
2109	IT018990199327  	2017-03-11	2021-05-16	3	PARTO      	0	2021-05-16	                
2109	IT018990199327  	2017-03-11	2021-05-16	3	VEND       	5	2021-05-21	1
2110	IT018990199328  	2017-03-12	2019-03-13	1	SPOST      	289	2019-12-27	D003A001        
2110	IT018990199328  	2017-03-12	2019-03-13	1	ASC        	300	2020-01-07	NO ANTIB        
2110	IT018990199328  	2017-03-12	2020-03-03	2	PARTO      	0	2020-03-03	                
2110	IT018990199328  	2017-03-12	2020-03-03	2	RICNT      	24	2020-03-27	PG              
2110	IT018990199328  	2017-03-12	2020-03-03	2	SPOST      	28	2020-03-31	D004A002        
2110	IT018990199328  	2017-03-12	2020-03-03	2	OK         	31	2020-04-03	-               
2110	IT018990199328  	2017-03-12	2020-03-03	2	GRAV       	77	2020-05-19	ACTOR           
2110	IT018990199328  	2017-03-12	2020-03-03	2	PAREGG     	113	2020-06-24	OK              
2110	IT018990199328  	2017-03-12	2020-03-03	2	SPOST      	238	2020-10-27	D002A001        
2110	IT018990199328  	2017-03-12	2020-03-03	2	PAPOD      	274	2020-12-02	PS              
2110	IT018990199328  	2017-03-12	2020-03-03	2	ASC        	296	2020-12-24	                
2110	IT018990199328  	2017-03-12	2021-02-17	3	PARTO      	0	2021-02-17	                
2110	IT018990199328  	2017-03-12	2021-02-17	3	RITPLAC    	0	2021-02-17	EX+ERGO         
2110	IT018990199328  	2017-03-12	2021-02-17	3	OK         	23	2021-03-12	-               
2110	IT018990199328  	2017-03-12	2021-02-17	3	SPOST      	25	2021-03-14	D004A002        
2110	IT018990199328  	2017-03-12	2021-02-17	3	OK         	128	2021-06-25	PG              
2110	IT018990199328  	2017-03-12	2021-02-17	3	NOF        	134	2021-07-01	MAMM+PIE        
2110	IT018990199328  	2017-03-12	2021-02-17	3	PAREGG     	140	2021-07-07	OK              
2110	IT018990199328  	2017-03-12	2021-02-17	3	SPOST      	144	2021-07-11	D002A001        
2111	IT018990199329  	2017-03-12	2019-01-30	1	SPOST      	337	2020-01-02	D003A001        
2111	IT018990199329  	2017-03-12	2019-01-30	1	ASC        	356	2020-01-21	                
2111	IT018990199329  	2017-03-12	2020-03-20	2	PARTO      	0	2020-03-20	                
2111	IT018990199329  	2017-03-12	2020-03-20	2	OK         	21	2020-04-10	-               
2111	IT018990199329  	2017-03-12	2020-03-20	2	SPOST      	26	2020-04-15	D004A003        
2111	IT018990199329  	2017-03-12	2020-03-20	2	PAPOD      	38	2020-04-27	AS              
2111	IT018990199329  	2017-03-12	2020-03-20	2	OK         	49	2020-05-08	-               
2111	IT018990199329  	2017-03-12	2020-03-20	2	VUOTA      	81	2020-06-09	TECHNO          
2111	IT018990199329  	2017-03-12	2020-03-20	2	GRAV       	116	2020-07-14	MAUI            
2111	IT018990199329  	2017-03-12	2020-03-20	2	SPOST      	182	2020-09-18	D003A002        
2111	IT018990199329  	2017-03-12	2020-03-20	2	PAREGG     	201	2020-10-07	OK              
2111	IT018990199329  	2017-03-12	2020-03-20	2	SPOST      	262	2020-12-07	D002A001        
2111	IT018990199329  	2017-03-12	2020-03-20	2	ASC        	306	2021-01-20	                
2111	IT018990199329  	2017-03-12	2021-04-12	3	PARTO      	0	2021-04-12	                
2111	IT018990199329  	2017-03-12	2021-04-12	3	SPOST      	16	2021-04-28	D004A002        
2111	IT018990199329  	2017-03-12	2021-04-12	3	RICNT      	25	2021-05-07	PG              
2111	IT018990199329  	2017-03-12	2021-04-12	3	OK         	32	2021-05-14	-               
2111	IT018990199329  	2017-03-12	2021-04-12	3	VUOTA      	78	2021-06-29	AGOTADO         
2111	IT018990199329  	2017-03-12	2021-04-12	3	VUOTA      	99	2021-07-20	FLADON          
2111	IT018990199329  	2017-03-12	2021-04-12	3	PAREGG     	142	2021-09-01	OK              
2111	IT018990199329  	2017-03-12	2021-04-12	3	OK         	151	2021-09-10	OVS             
2114	IT018990199332  	2017-03-14	2019-04-15	1	SPOST      	262	2020-01-02	D003A001        
2114	IT018990199332  	2017-03-14	2019-04-15	1	PAREGG     	296	2020-02-05	OK              
2114	IT018990199332  	2017-03-14	2019-04-15	1	ASC        	299	2020-02-08	                
2114	IT018990199332  	2017-03-14	2020-04-06	2	PARTO      	0	2020-04-06	                
2114	IT018990199332  	2017-03-14	2020-04-06	2	SPOST      	15	2020-04-21	D004A003        
2114	IT018990199332  	2017-03-14	2020-04-06	2	PAREGG     	21	2020-04-27	OK              
2114	IT018990199332  	2017-03-14	2020-04-06	2	OK         	25	2020-05-01	-               
2114	IT018990199332  	2017-03-14	2020-04-06	2	VUOTA      	78	2020-06-23	MAUI            
2114	IT018990199332  	2017-03-14	2020-04-06	2	GRAV       	100	2020-07-15	MAUI            
2114	IT018990199332  	2017-03-14	2020-04-06	2	PAREGG     	184	2020-10-07	OK              
2114	IT018990199332  	2017-03-14	2020-04-06	2	SPOST      	302	2021-02-02	D003A001        
2114	IT018990199332  	2017-03-14	2020-04-06	2	PAREGG     	303	2021-02-03	OK              
2114	IT018990199332  	2017-03-14	2020-04-06	2	ASC        	312	2021-02-12	                
2114	IT018990199332  	2017-03-14	2021-04-19	3	PARTO      	0	2021-04-19	                
2114	IT018990199332  	2017-03-14	2021-04-19	3	SPOST      	18	2021-05-07	D004A002        
2114	IT018990199332  	2017-03-14	2021-04-19	3	OK         	25	2021-05-14	-               
2114	IT018990199332  	2017-03-14	2021-04-19	3	VUOTA      	78	2021-07-06	ALTUVE          
2114	IT018990199332  	2017-03-14	2021-04-19	3	GRAV       	102	2021-07-30	FLADON          
2114	IT018990199332  	2017-03-14	2021-04-19	3	PAREGG     	135	2021-09-01	OK              
2115	IT018990199333  	2017-03-14	2019-03-18	1	SPOST      	302	2020-01-14	D003A001        
2115	IT018990199333  	2017-03-14	2019-03-18	1	PAREGG     	324	2020-02-05	OK              
2115	IT018990199333  	2017-03-14	2019-03-18	1	ASC        	348	2020-02-29	                
2115	IT018990199333  	2017-03-14	2020-04-12	2	PARTO      	0	2020-04-12	                
2115	IT018990199333  	2017-03-14	2020-04-12	2	MORTA      	13	2020-04-25	EMOR.MAM        
2116	IT018990199334  	2017-03-15	2019-04-07	1	VUOTA      	149	2019-09-03	EXTRA           
2116	IT018990199334  	2017-03-15	2019-04-07	1	OK         	201	2019-10-25	3 OVS           
2116	IT018990199334  	2017-03-15	2019-04-07	1	GRAV       	212	2019-11-05	IMPLURAN        
2116	IT018990199334  	2017-03-15	2019-04-07	1	SPOST      	262	2019-12-25	D003A004        
2116	IT018990199334  	2017-03-15	2019-04-07	1	SPOST      	263	2019-12-26	D004A001        
2116	IT018990199334  	2017-03-15	2019-04-07	1	ABORTO     	313	2020-02-14	4 PARC          
2116	IT018990199334  	2017-03-15	2019-04-07	1	NOF        	313	2020-02-14	-               
2116	IT018990199334  	2017-03-15	2019-04-07	1	VEND       	591	2020-11-18	2020
2118	IT018990199336  	2017-03-15	2019-02-04	1	SPOST      	249	2019-10-11	D003A001        
2118	IT018990199336  	2017-03-15	2019-02-04	1	PAREGG     	284	2019-11-15	OK              
2118	IT018990199336  	2017-03-15	2019-02-04	1	ASC        	298	2019-11-29	RILEX           
2118	IT018990199336  	2017-03-15	2020-01-10	2	RITPLAC    	0	2020-01-10	EX+ERGO         
2118	IT018990199336  	2017-03-15	2020-01-10	2	PARTO      	0	2020-01-10	                
2118	IT018990199336  	2017-03-15	2020-01-10	2	SPOST      	22	2020-02-01	D004A002        
2118	IT018990199336  	2017-03-15	2020-01-10	2	OK         	35	2020-02-14	-               
2118	IT018990199336  	2017-03-15	2020-01-10	2	SPOST      	40	2020-02-19	D002A003        
2118	IT018990199336  	2017-03-15	2020-01-10	2	OK         	49	2020-02-28	-               
2118	IT018990199336  	2017-03-15	2020-01-10	2	VUOTA      	81	2020-03-31	MARADONA        
2118	IT018990199336  	2017-03-15	2020-01-10	2	PAREGG     	108	2020-04-27	OK              
2118	IT018990199336  	2017-03-15	2020-01-10	2	GRAV       	116	2020-05-05	IMPLURAN        
2118	IT018990199336  	2017-03-15	2020-01-10	2	SPOST      	285	2020-10-21	D003A002        
2118	IT018990199336  	2017-03-15	2020-01-10	2	SPOST      	305	2020-11-10	D002A001        
2118	IT018990199336  	2017-03-15	2020-01-10	2	ASC        	339	2020-12-14	                
2118	IT018990199336  	2017-03-15	2021-01-22	3	PARTO      	0	2021-01-22	                
2118	IT018990199336  	2017-03-15	2021-01-22	3	VEND       	7	2021-01-29	2021
2119	IT018990199337  	2017-03-16	2019-03-27	1	RICNT      	128	2019-08-02	2.5
2119	IT018990199337  	2017-03-16	2019-03-27	1	OK         	135	2019-08-09	4 OVS           
2119	IT018990199337  	2017-03-16	2019-03-27	1	VUOTA      	146	2019-08-20	GILMORE         
2119	IT018990199337  	2017-03-16	2019-03-27	1	VUOTA      	166	2019-09-09	MISSOURI        
2119	IT018990199337  	2017-03-16	2019-03-27	1	CALORE     	166	2019-09-09	2CCVENA         
2119	IT018990199337  	2017-03-16	2019-03-27	1	VUOTA      	209	2019-10-22	WILLIE          
2119	IT018990199337  	2017-03-16	2019-03-27	1	VUOTA      	232	2019-11-14	IMPLURAN        
2119	IT018990199337  	2017-03-16	2019-03-27	1	VUOTA      	244	2019-11-26	IMPLURAN        
2119	IT018990199337  	2017-03-16	2019-03-27	1	NOF        	261	2019-12-13	-               
2119	IT018990199337  	2017-03-16	2019-03-27	1	SPOST      	294	2020-01-15	D003A001        
2119	IT018990199337  	2017-03-16	2019-03-27	1	VEND       	565	2020-10-12	2020
2120	IT018990199340  	2017-03-16	2019-06-29	1	RICNT      	41	2019-08-09	3PG             
2120	IT018990199340  	2017-03-16	2019-06-29	1	OK         	48	2019-08-16	-               
2120	IT018990199340  	2017-03-16	2019-06-29	1	GRAV       	80	2019-09-17	MONTOYA         
2120	IT018990199340  	2017-03-16	2019-06-29	1	PAREGG     	107	2019-10-14	OK              
2120	IT018990199340  	2017-03-16	2019-06-29	1	ABORTO     	146	2019-11-22	2.5
2120	IT018990199340  	2017-03-16	2019-06-29	1	RICNT      	146	2019-11-22	-               
2120	IT018990199340  	2017-03-16	2019-06-29	1	OK         	153	2019-11-29	PG              
2120	IT018990199340  	2017-03-16	2019-06-29	1	VUOTA      	157	2019-12-03	LANSING         
2120	IT018990199340  	2017-03-16	2019-06-29	1	GRAV       	182	2019-12-28	IMPLURAN        
2120	IT018990199340  	2017-03-16	2019-06-29	1	OK         	286	2020-04-10	104 GG          
2120	IT018990199340  	2017-03-16	2019-06-29	1	SPOST      	378	2020-07-11	D003A001        
2120	IT018990199340  	2017-03-16	2019-06-29	1	PAREGG     	396	2020-07-29	OK              
2120	IT018990199340  	2017-03-16	2019-06-29	1	ASC        	405	2020-08-07	                
2120	IT018990199340  	2017-03-16	2020-10-04	2	PARTO      	0	2020-10-04	                
2120	IT018990199340  	2017-03-16	2020-10-04	2	MAST       	6	2020-10-10	MASTIPSP        
2120	IT018990199340  	2017-03-16	2020-10-04	2	SPOST      	17	2020-10-21	D004A002        
2120	IT018990199340  	2017-03-16	2020-10-04	2	OK         	26	2020-10-30	-               
2120	IT018990199340  	2017-03-16	2020-10-04	2	GRAV       	79	2020-12-22	BBBELGA         
2120	IT018990199340  	2017-03-16	2020-10-04	2	ABORTO     	124	2021-02-05	45 GG           
2120	IT018990199340  	2017-03-16	2020-10-04	2	OK         	138	2021-02-19	PG              
2120	IT018990199340  	2017-03-16	2020-10-04	2	VUOTA      	142	2021-02-23	IMPLURAN        
2120	IT018990199340  	2017-03-16	2020-10-04	2	GRAV       	177	2021-03-30	IMPLURAN        
2120	IT018990199340  	2017-03-16	2020-10-04	2	PAREGG     	185	2021-04-07	OK              
2120	IT018990199340  	2017-03-16	2020-10-04	2	SPOST      	217	2021-05-09	D002A001        
2120	IT018990199340  	2017-03-16	2020-10-04	2	PAPOD      	276	2021-07-07	SX              
2121	IT018990199341  	2017-03-17	2019-03-30	1	MAST       	126	2019-08-03	MASTIPSP        
2121	IT018990199341  	2017-03-17	2019-03-30	1	VUOTA      	141	2019-08-18	GILMORE         
