Data	animal	ID	lie	stand	chewing	nothing	inactive	active	highActive
2020-01-29	IT018990191219	2046	637	803	585	855	306	812	323
2020-01-29	IT018990195824	2070	585	855	577	863	305	1097	38
2020-01-29	IT018990191202	2030	913	527	779	661	364	1073	3
2020-01-29	IT018990191194	2023	625	815	787	653	281	1154	5
2020-01-29	IT018990191212	2039	920	520	493	947	466	966	8
2020-01-29	IT018990203409	2159	629	811	566	874	248	1081	111
2020-01-29	IT018990204675	2171	726	714	560	880	342	924	174
2020-01-29	IT018990204686	2177	671	769	660	780	379	863	198
2020-01-29	IT018990204687	2178	515	925	568	872	251	884	305
2020-01-29	IT018990204708	2185	816	624	641	799	275	1015	151
2020-01-29	IT018990206808	2190	593	847	688	752	328	1062	50
2020-01-29	IT018990206813	2193	801	639	654	786	316	1069	55
2020-01-29	IT018990206819	2197	558	882	578	862	259	873	308
2020-01-29	IT018990206821	2199	831	609	539	901	352	933	155
2020-01-29	IT018990206823	2200	664	776	595	845	197	1063	180
2020-01-29	IT018990206826	2203	746	694	764	676	371	1061	8
2020-01-29	IT018990206827	2204	686	754	606	834	280	1033	127
2020-01-29	IT018990209596	2215	636	804	514	926	300	925	215
2020-01-29	IT018990209597	2216	756	684	650	790	200	1173	67
2020-01-29	IT018990209598	2217	588	852	584	856	266	833	340
2020-01-29	IT018990209599	2218	344	1096	602	838	227	922	292
2020-01-29	IT018990209611	2222	571	869	577	863	289	962	189
2020-01-29	IT018990209625	2229	743	697	678	762	321	1058	61
2020-01-29	IT018990191208	2036	815	625	698	742	251	1082	107
2020-01-29	IT018990198241	2075	627	813	802	638	222	1134	84
2020-01-29	IT018990198238	2074	746	694	688	752	351	1071	18
2020-01-29	IT018990191218	2045	748	692	598	842	422	899	118
2020-01-29	IT018990191215	2042	814	626	659	781	367	1037	36
2020-01-29	IT018990199336	2118	707	733	674	766	314	992	134
2020-01-29	IT018990195829	2072	640	800	727	713	366	976	98
2020-01-29	IT018990191214	2041	649	791	648	792	376	1021	43
2020-01-29	IT018990191183	2011	802	638	588	852	298	1051	91
2020-01-29	IT018990195790	2051	752	688	596	844	285	802	353
2020-01-29	IT018990199306	2097	821	619	553	887	372	794	275
2020-01-29	IT018990198264	2088	610	830	476	964	340	966	134
2020-01-29	IT018990198246	2081	696	744	539	901	316	746	378
2020-01-29	IT018990195798	2056	708	732	517	923	387	989	65
2020-01-29	IT018990191179	2007	698	562	628	632	326	909	25
2020-01-29	IT018990199303	2096	657	783	588	852	265	1097	78
2020-01-29	IT018990191184	2012	573	867	550	890	262	993	185
2020-01-29	IT018990195812	2064	666	774	635	805	289	1103	48
2020-01-29	IT018990201160	2131	895	545	572	868	379	785	276
2020-01-29	IT018990191189	2019	649	791	524	916	355	990	95
2020-01-29	IT018990195816	2067	665	775	646	794	300	1034	105
2020-01-29	IT018990195809	2063	707	733	520	920	371	1035	34
2020-01-29	IT018990198240	2077	846	594	716	724	348	1081	11
2020-01-29	IT018990198267	2089	647	793	638	802	242	975	223
2020-01-29	IT018990198250	2083	690	750	599	841	231	926	283
2020-01-29	IT018990195800	2058	499	941	616	824	303	1112	25
2020-01-29	IT018990199311	2100	631	809	656	784	240	858	343
2020-01-29	IT018990157041	215	603	837	935	505	286	1154	0
2020-01-29	IT018990195818	2068	725	715	574	866	304	1104	32
2020-01-29	IT018990199333	2115	717	723	623	817	243	824	373
2020-01-29	IT018990199349	2125	681	759	539	901	381	952	107
2020-01-29	IT018990199337	2119	329	1111	593	847	272	752	416
2020-01-29	IT018990198269	2091	806	634	636	804	409	994	37
2020-01-29	IT018990198256	2086	814	626	649	791	362	1069	9
2020-01-29	IT018990198247	2082	661	779	437	1003	443	820	175
2020-01-29	IT018990199319	2104	548	892	577	863	217	1034	189
2020-01-29	IT018990198244	2079	787	653	656	784	339	1017	84
2020-01-29	IT018990198278	2094	658	782	616	824	295	930	216
2020-01-29	IT018990199341	2121	669	771	650	790	310	1058	72
2020-01-29	IT018990199328	2110	692	688	551	829	297	732	351
2020-01-29	IT018990195828	2071	871	569	591	849	421	943	75
2020-01-29	IT018990199346	2124	844	596	433	1007	539	833	68
2020-01-29	IT018990199334	2116	652	788	568	872	267	915	258
2020-01-29	IT018990201152	2127	483	957	612	828	299	1040	101
2020-01-29	IT018990199343	2105	816	624	753	687	356	1076	8
2020-01-29	IT018990201164	2133	705	735	532	908	414	859	168
2020-01-29	IT018990191213	2040	923	517	727	713	481	959	0
2020-01-29	IT018990199318	2103	566	874	596	845	334	733	374
2020-01-29	IT018990201166	2134	808	632	561	879	425	766	250
2020-01-29	IT018990195808	2062	698	742	612	828	360	1055	25
2020-01-29	IT018990195814	2065	695	745	519	921	306	749	384
2020-01-29	IT018990159705	237	873	567	648	792	497	939	4
2020-01-29	IT018990195788	2049	554	886	676	764	207	864	368
2020-01-29	IT018990198281	2095	813	627	605	835	346	814	279
2020-01-29	IT018990199312	2101	343	1097	466	974	183	1061	196
2020-01-29	IT018990199323	2108	180	0	0	180	180	0	0
2020-01-29	IT018990199327	2109	736	704	538	902	329	867	244
2020-01-29	IT018990199340	2120	592	848	522	918	331	1077	32
2020-01-29	IT018990199345	2123	734	706	592	848	296	954	190
2020-01-29	IT018990201163	2132	771	669	566	874	398	820	223
2020-01-29	IT018990201165	2135	608	832	619	821	317	833	290
2020-01-29	IT018990201172	2136	601	839	547	893	282	875	283
2020-01-29	IT018990201173	2137	731	709	487	953	333	964	143
2020-01-29	IT018990201175	2139	685	755	655	785	511	632	295
2020-01-29	IT018990201180	2140	905	535	648	792	364	1052	24
2020-01-29	IT018990203366	2142	870	570	563	877	432	892	116
2020-01-29	IT018990203367	2143	530	910	542	898	312	920	209
2020-01-29	IT018990203372	2144	618	822	625	815	320	1042	78
2020-01-29	IT018990203373	2145	658	782	645	795	262	1007	171
2020-01-29	IT018990203374	2146	672	768	521	919	330	795	315
2020-01-29	IT018990203386	2149	838	602	671	769	263	1064	113
2020-01-29	IT018990203387	2150	697	743	632	808	230	1171	40
2020-01-29	IT018990203390	2151	860	580	801	639	360	1059	21
2020-01-29	IT018990203394	2153	861	579	673	767	330	1084	26
2020-01-29	IT018990203404	2154	677	763	544	896	363	1064	13
2020-01-29	IT018990203405	2155	620	820	567	873	294	1033	113
2020-01-29	IT018990203406	2156	674	766	568	872	310	782	348
2020-01-29	IT018990203407	2157	644	796	485	955	347	775	318
2020-01-29	IT018990204662	2162	604	836	545	895	313	889	238
2020-01-29	IT018990204666	2163	659	781	721	719	268	1117	55
2020-01-29	IT018990204667	2164	627	813	553	887	408	806	226
2020-01-29	IT018990204669	2166	749	691	587	853	366	1008	66
2020-01-29	IT018990204671	2168	795	645	676	764	350	1052	38
2020-01-29	IT018990204679	2172	837	603	554	886	347	788	304
2020-01-29	IT018990204682	2173	632	808	562	878	295	1101	44
2020-01-29	IT018990204683	2174	818	622	495	945	546	877	17
2020-01-29	IT018990204684	2175	701	739	562	878	310	831	300
2020-01-29	IT018990204685	2176	694	746	519	921	352	891	196
2020-01-29	IT018990204698	2179	553	887	571	869	282	924	234
2020-01-29	IT018990204709	2184	565	875	562	878	204	964	273
2020-01-29	IT018990204711	2186	709	731	602	838	357	883	199
2020-01-29	IT018990206806	2189	487	953	609	831	323	1058	59
2020-01-29	IT018990206810	2192	648	792	642	798	314	919	206
2020-01-29	IT018990206825	2202	887	553	585	855	428	979	33
2020-01-29	IT018990206845	2211	596	844	522	918	278	751	410
2020-01-29	IT018990206846	2212	572	868	531	909	281	666	494
2020-01-29	IT018990206847	2213	557	883	668	772	244	1045	151
2020-01-29	IT018990209614	2225	721	719	684	756	309	1079	52
2020-01-29	IT018990209636	2231	742	698	603	837	274	837	329
2020-01-29	IT018990209639	2232	720	720	632	808	309	1013	119
2020-01-29	IT018990212592	2235	534	906	552	888	262	989	189
2020-01-29	IT018990212594	2237	633	807	666	774	244	838	358
2020-01-29	IT018990212604	2240	638	802	648	792	304	943	194
2020-01-29	IT018990212609	2245	559	881	723	717	224	1134	82
2020-01-29	IT018990212612	2248	728	712	818	622	260	1146	34
2020-01-29	IT018990212616	2249	804	636	514	926	337	1066	37
2020-01-29	IT018990212618	2251	617	823	543	897	266	813	361
2020-01-29	IT018990212619	2252	694	746	662	778	324	1033	82
2020-01-29	IT018990212620	2253	664	776	642	798	297	991	152
2020-01-29	IT018990212630	2257	789	651	613	827	321	1112	7
2020-01-29	IT018990212631	2258	591	849	649	791	253	740	448
2020-01-29	IT018990212640	2261	552	888	660	780	222	863	355
2020-01-29	IT018990213352	2264	603	837	650	790	354	1077	9
2020-01-29	IT018990213354	2265	702	738	647	793	346	972	123
2020-01-29	IT018990213356	2267	732	708	577	863	350	998	92
2020-01-29	IT018990213360	2269	573	867	621	819	288	916	237
2020-01-29	IT018990213364	2273	513	927	613	827	269	938	234
2020-01-29	IT018990213367	2276	501	939	525	915	224	1098	118
2020-01-29	IT018990213377	2279	615	825	634	806	282	870	288
2020-01-29	IT018990216742	2320	9	111	44	76	10	68	41
2020-01-29	IT018990216743	2321	731	649	464	916	425	841	114
2020-01-29	IT018990216752	2325	578	862	456	984	308	837	295
2020-01-29	IT018990216754	2327	712	728	413	1027	368	814	257
2020-01-29	IT018990216765	2332	675	765	387	1053	424	645	371
2020-01-29	IT018990216769	2336	840	0	0	840	840	0	0
2020-01-29	IT018990216770	2337	585	855	643	797	250	869	320
2020-01-29	IT018990216780	2343	23	157	11	169	10	58	112
2020-01-29	IT018990219417	2368	0	60	0	60	0	0	60
2020-01-29	IT018990219434	2377	17	223	35	205	9	83	148
2020-01-30	IT018990139961	20	923	517	650	790	443	995	2
2020-01-30	IT018990139970	26	813	627	740	700	408	1023	9
2020-01-30	IT018990141387	55	836	604	565	875	552	767	121
2020-01-30	IT018990141393	59	982	458	616	824	471	964	5
2020-01-30	IT018990144071	82	595	845	747	693	398	1042	0
2020-01-30	IT018990144072	83	698	742	598	842	348	929	164
2020-01-30	IT018990144073	84	786	654	786	654	467	973	0
2020-01-30	IT018990144078	89	1162	278	602	838	658	779	3
2020-01-30	IT018990148384	95	1200	0	0	1200	1200	0	0
2020-01-30	IT018990149163	119	573	867	680	760	389	1016	35
2020-01-30	IT018990149171	125	660	780	891	549	285	1154	1
2020-01-30	IT018990149186	136	953	487	672	768	428	1012	0
2020-01-30	IT018990149202	146	871	569	628	812	388	1012	40
2020-01-30	IT018990151448	155	434	1006	825	615	247	1193	0
2020-01-30	IT018990151453	157	644	796	591	849	303	1130	7
2020-01-30	IT018990151462	163	1440	0	0	1440	1440	0	0
2020-01-30	IT018990151477	174	857	583	695	745	414	1014	12
2020-01-30	IT018990153994	184	657	783	604	836	383	1048	9
2020-01-30	IT018990157025	203	634	806	675	765	413	1025	2
2020-01-30	IT018990157066	226	955	5	33	927	925	35	0
2020-01-30	IT018990159685	231	861	579	632	808	660	777	3
2020-01-30	IT018990159701	235	674	766	550	890	353	1070	17
2020-01-30	IT018990159704	236	959	481	639	801	467	921	52
2020-01-30	IT018990162225	242	694	746	728	712	341	1095	4
2020-01-30	IT018990162239	252	909	531	680	760	522	908	10
2020-01-30	IT018990162265	264	703	737	789	651	448	988	4
2020-01-30	IT018990162270	266	678	762	801	639	456	981	3
2020-01-30	IT018990163896	269	935	505	580	860	521	919	0
2020-01-30	IT018990163900	270	856	584	635	805	360	1063	17
2020-01-30	IT018990163901	271	635	805	620	820	433	1005	2
2020-01-30	IT018990163914	279	963	477	709	731	378	1059	3
2020-01-30	IT018990163917	280	741	699	628	812	453	945	42
2020-01-30	IT018990163920	283	851	589	664	776	461	962	17
2020-01-30	IT018990163935	293	788	652	546	894	442	884	114
2020-01-30	IT018990163938	294	635	805	457	983	498	916	26
2020-01-30	IT018990166563	296	861	579	520	920	491	931	18
2020-01-30	IT018990166573	300	1020	420	365	1075	622	783	35
2020-01-30	IT018990166577	303	914	526	631	809	580	860	0
2020-01-30	IT018990166580	306	636	804	617	823	307	889	244
2020-01-30	IT018990166586	310	873	567	498	942	470	676	294
2020-01-30	IT018990166587	311	807	633	727	713	243	1172	25
2020-01-30	IT018990166588	312	698	742	879	561	414	1026	0
2020-01-30	IT018990166609	326	649	791	580	860	364	911	166
2020-01-30	IT018990168073	334	927	513	676	764	473	952	15
2020-01-30	IT018990168077	338	392	988	478	902	270	983	128
2020-01-30	IT018990170712	366	615	825	746	694	376	1064	0
2020-01-30	IT018990106878	698	717	723	636	804	319	850	273
2020-01-30	IT018990120502	822	858	582	591	849	496	935	9
2020-01-30	IT018990122362	872	1025	415	715	725	473	965	2
2020-01-30	IT018990128605	911	723	717	517	923	371	838	231
2020-01-30	IT018990131966	948	926	514	649	791	569	871	0
2020-01-30	IT018990135842	968	585	855	574	866	274	993	173
2020-01-30	IT018990137088	990	974	466	692	748	477	960	3
2020-01-30	IT018990163382	3382	571	869	737	703	283	1100	57
2020-01-30	IT018990163384	3384	805	635	558	882	432	984	24
2020-01-30	IT018990163386	3386	797	643	649	791	342	1066	32
2020-01-30	IT018990163394	3394	710	730	533	907	410	985	45
2020-01-30	IT018990163399	3399	638	802	612	828	312	1098	30
2020-01-30	IT018990163409	3409	402	1038	575	865	280	1112	48
2020-01-30	IT018990163415	3415	625	815	708	732	257	1160	23
2020-01-30	IT018990163416	3416	674	766	642	798	368	1072	0
2020-01-30	IT018990163419	3419	784	656	656	784	367	1056	17
2020-01-30	IT018990163430	3430	1060	380	347	1093	868	559	13
2020-01-30	IT018990163537	3537	601	839	808	632	411	1029	0
2020-01-30	IT018990163539	3539	885	555	699	741	434	996	10
2020-01-30	IT018990163541	3541	731	709	605	835	451	964	25
2020-01-30	IT018990163544	3544	1010	430	701	739	454	986	0
2020-01-30	IT018990163546	3546	726	714	699	741	311	1112	17
2020-01-30	IT018990163552	3552	623	817	746	694	269	1133	38
2020-01-30	IT018990163555	3555	853	587	727	713	451	952	37
2020-01-30	IT018990163562	3562	645	795	798	642	314	1104	22
2020-01-30	IT018990163431	3431	733	707	663	777	331	1006	103
2020-01-30	IT018990179917	9917	791	649	506	934	395	863	182
2020-01-30	IT018990163560	3560	1200	0	0	1200	1200	0	0
2020-01-30	IT018990163551	3551	818	562	558	822	398	937	45
2020-01-30	IT018990163571	3571	780	660	567	873	371	1039	30
2020-01-30	IT018990179906	9906	887	553	732	708	378	1034	28
2020-01-30	IT018990162232	246	828	612	677	763	529	911	0
2020-01-30	IT018990168063	328	869	571	545	895	427	1000	13
2020-01-30	IT018990163905	275	805	635	480	960	428	898	114
2020-01-30	IT018990148426	114	864	576	533	907	448	950	42
2020-01-30	IT018990153983	180	741	699	656	784	311	1022	106
2020-01-30	IT018990163581	3581	755	685	647	793	384	1039	18
2020-01-30	IT018990163556	3556	574	746	572	748	237	1075	8
2020-01-30	IT018990179926	9926	847	593	585	855	369	994	77
2020-01-30	IT018990179913	9913	703	737	756	684	362	1071	7
2020-01-30	IT018990179909	9909	776	664	630	810	306	934	201
2020-01-30	IT018990179905	9905	841	599	745	695	429	1011	0
2020-01-30	IT018990163566	3566	855	585	831	609	330	1110	0
2020-01-30	IT018990168094	347	848	592	722	718	278	1155	7
2020-01-30	IT018990179938	9938	744	696	473	967	438	765	237
2020-01-30	IT018990168092	345	927	513	550	890	405	1012	24
2020-01-30	IT018990170710	364	442	938	475	905	389	970	21
2020-01-30	IT018990179935	9935	897	543	596	844	451	968	22
2020-01-30	IT018990179904	9904	856	584	671	769	284	1078	78
2020-01-30	IT018990135881	986	666	774	588	852	373	1021	46
2020-01-30	IT018990151460	161	854	586	748	692	372	1053	15
2020-01-30	IT018990148427	115	826	614	584	856	420	988	32
2020-01-30	IT018990168102	353	812	628	601	839	358	1082	0
2020-01-30	IT018990166589	313	650	730	491	889	343	876	161
2020-01-30	IT018990151455	159	966	474	645	795	468	953	19
2020-01-30	IT018990163411	3411	581	859	778	662	324	1086	30
2020-01-30	IT018990170698	1356	600	840	590	850	384	1029	27
2020-01-30	IT018990168096	349	922	518	600	840	444	992	4
2020-01-30	IT018990168099	352	887	553	737	703	416	1024	0
2020-01-30	IT018990163410	3410	840	600	600	840	376	863	202
2020-01-30	IT018990180190	1190	693	687	608	772	371	994	15
2020-01-30	IT018990157056	223	841	599	783	657	387	1053	0
2020-01-30	IT018990159690	234	602	838	542	898	506	926	8
2020-01-30	IT018990163392	3392	559	881	543	897	353	757	330
2020-01-30	IT018990163396	3396	788	652	547	893	381	1013	45
2020-01-30	IT018990180176	1176	635	805	558	882	322	756	362
2020-01-30	IT018990163573	3573	660	780	603	837	320	1037	83
2020-01-30	IT018990179950	9950	791	649	611	829	396	1036	8
2020-01-30	IT018990144040	72	861	579	647	793	504	936	0
2020-01-30	IT018990153996	186	855	585	709	731	471	965	4
2020-01-30	IT018990180155	1155	535	905	638	802	319	1008	114
2020-01-30	IT018990163383	3383	793	647	532	908	378	857	205
2020-01-30	IT018990170714	368	903	537	590	850	453	985	2
2020-01-30	IT018990180200	1200	688	752	645	795	333	1106	1
2020-01-30	IT018990180191	1191	681	759	615	825	407	1004	29
2020-01-30	IT018990191182	2010	778	662	624	816	371	935	134
2020-01-30	IT018990179930	9930	810	630	609	831	316	991	133
2020-01-30	IT018990180180	1180	618	822	563	877	479	930	31
2020-01-30	IT018990180192	1192	772	668	564	876	338	836	265
2020-01-30	IT018990144032	69	605	835	534	906	381	900	159
2020-01-30	IT018990162252	258	718	722	530	910	363	952	125
2020-01-30	IT018990135871	981	1102	338	709	731	561	875	4
2020-01-30	IT018990168062	327	796	644	545	895	430	987	23
2020-01-30	IT018990180167	1167	912	528	634	806	380	1047	13
2020-01-30	IT018990191192	2020	656	784	831	609	302	1126	12
2020-01-30	IT018990180154	1154	843	537	551	829	473	896	11
2020-01-30	IT018990180185	1185	831	549	495	885	455	911	15
2020-01-30	IT018990163578	3578	261	1059	466	854	295	1013	12
2020-01-30	IT018990191173	2003	602	838	646	794	297	1037	106
2020-01-30	IT018990170699	357	778	662	734	706	422	1014	4
2020-01-30	IT018990122315	842	865	575	605	835	435	959	46
2020-01-30	IT018990139986	38	646	794	691	749	368	1018	54
2020-01-30	IT018990179927	9927	756	684	579	861	347	785	308
2020-01-30	IT018990191177	2005	646	794	667	773	366	1072	2
2020-01-30	IT018990180170	1170	790	650	616	824	327	865	248
2020-01-30	IT018990179934	9934	655	785	528	912	279	859	302
2020-01-30	IT018990180174	1174	763	677	709	731	331	1046	63
2020-01-30	IT018990180184	1184	712	728	590	850	409	1012	19
2020-01-30	IT018990179911	9911	551	889	604	836	359	975	106
2020-01-30	IT018990180193	1193	833	607	733	707	330	1083	28
2020-01-30	IT018990179933	9933	904	536	746	694	412	1026	2
2020-01-30	IT018990179923	9923	723	717	683	757	301	1120	19
2020-01-30	IT018990191203	2031	730	710	520	920	389	825	227
2020-01-30	IT018990180156	1156	545	895	597	843	312	1099	29
2020-01-30	IT018990180166	1166	695	745	583	857	521	792	127
2020-01-30	IT018990179941	9941	702	738	772	668	473	963	4
2020-01-30	IT018990180158	1158	896	544	674	766	390	1047	3
2020-01-30	IT018990180163	1163	649	791	890	550	396	1040	4
2020-01-30	IT018990168066	331	870	570	746	694	378	1051	11
2020-01-30	IT018990163420	3420	821	619	515	925	397	935	108
2020-01-30	IT018990179947	9947	745	695	695	745	422	996	22
2020-01-30	IT018990191186	2014	938	502	913	527	368	1069	3
2020-01-30	IT018990191209	2037	867	573	587	853	333	780	327
2020-01-30	IT018990163534	3534	785	655	772	668	390	1050	0
2020-01-30	IT018990180159	1159	817	623	614	826	261	942	237
2020-01-30	IT018990191188	2016	851	589	661	779	345	1079	16
2020-01-30	IT018990180168	1168	918	522	682	758	380	990	70
2020-01-30	IT018990168081	342	1440	0	0	1440	1440	0	0
2020-01-30	IT018990180171	1171	744	696	688	752	295	1136	9
2020-01-30	IT018990191211	2038	795	645	803	637	375	1058	7
2020-01-30	IT018990191201	2029	723	717	896	544	312	1128	0
2020-01-30	IT018990191205	2033	612	828	752	688	246	1188	6
2020-01-30	IT018990191220	2047	598	842	813	627	282	1078	79
2020-01-30	IT018990179918	9918	829	611	765	675	380	1060	0
2020-01-30	IT018990163542	3542	908	532	438	1002	506	872	62
2020-01-30	IT018990179921	9921	912	528	512	928	469	902	68
2020-01-30	IT018990179901	9901	786	594	526	854	477	896	7
2020-01-30	IT018990163564	3564	159	141	81	219	144	153	3
2020-01-30	IT018990179931	9931	738	702	822	618	360	1074	6
2020-01-30	IT018990191172	2000	632	808	629	811	413	1017	10
2020-01-30	IT018990179925	9925	876	564	468	972	512	891	37
